,Unnamed: 0,name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity,solar_system_name,planet_discover_method,planet_orbital_inclination,planet_density,right_ascension,ra,declination,host_temperature,host_mass,host_radius
2661,2661,Kepler-280 b,2604.0,2.7 Earths,14.457,2014,Super Earth,1.45 x Earth,0.032 AU,2.1 days,0.0,Kepler-28,Transit,,,19h28m32.89s,292.137029,+42d25m45.9s,4590.0,0.75,0.7
2662,2662,Kepler-280 c,2604.0,4.7 Earths,14.457,2014,Super Earth,2.01 x Earth,0.056 AU,4.8 days,0.0,Kepler-28,Transit,,,19h28m32.89s,292.137029,+42d25m45.9s,4590.0,0.75,0.7
2663,2663,Kepler-281 b,5986.0,8.35 Earths,15.754,2014,Neptune-like,0.252 x Jupiter,0.117 AU,14.6 days,0.0,Kepler-280,Transit,,,19h25m33.72s,291.39051,+42d10m50.1s,5744.0,,0.89
2664,2664,Kepler-281 c,5986.0,24.4 Earths,15.754,2014,Neptune-like,0.474 x Jupiter,0.215 AU,36.3 days,0.0,Kepler-280,Transit,,,19h25m33.72s,291.39051,+42d10m50.1s,5744.0,,0.89
2665,2665,Kepler-282 b,4537.0,1.01 Earths,15.178,2014,Super Earth,1.01 x Earth,0.082 AU,9.2 days,0.0,Kepler-281,Transit,,,19h36m25.97s,294.108191,+44d46m14.5s,5723.0,,0.9
2666,2666,Kepler-282 c,4537.0,1.87 Earths,15.178,2014,Super Earth,1.2 x Earth,0.106 AU,13.6 days,0.0,Kepler-281,Transit,,,19h36m25.97s,294.108191,+44d46m14.5s,5723.0,,0.9
2667,2667,Kepler-282 d,4537.0,0.192 Jupiters,15.178,2013,Super Earth,0.219 x Jupiter,Unknown,24.8 days,0.0,Kepler-282,Transit,,,18h58m42.55s,284.677277,+44d47m51.7s,5602.0,,0.9
2668,2668,Kepler-282 e,4537.0,0.177 Jupiters,15.178,2013,Gas Giant,0.277 x Jupiter,Unknown,44.3 days,0.0,Kepler-282,Transit,,,18h58m42.55s,284.677277,+44d47m51.7s,5602.0,,0.9
2669,2669,Kepler-283 b,1547.0,5.18 Earths,15.875,2014,Neptune-like,2.13 x Earth,0.082 AU,11 days,0.0,Kepler-282,Transit,,,18h58m42.55s,284.677277,+44d47m51.7s,5602.0,,0.9
2670,2670,Kepler-283 c,1547.0,3.97 Earths,15.875,2014,Super Earth,1.82 x Earth,0.341 AU,92.7 days,0.0,Kepler-282,Transit,,,18h58m42.55s,284.677277,+44d47m51.7s,5602.0,,0.9
2671,2671,Kepler-284 b,3467.0,5.65 Earths,15.813,2014,Neptune-like,0.2 x Jupiter,0.104 AU,12.7 days,0.0,Kepler-283,Transit,,,19h34m27.29s,293.613726,+47d50m20.4s,4351.0,,0.57
2672,2672,Kepler-284 c,3467.0,7.32 Earths,15.813,2014,Neptune-like,0.233 x Jupiter,0.213 AU,37.5 days,0.0,Kepler-283,Transit,,,19h34m27.29s,293.613726,+47d50m20.4s,4351.0,,0.57
2673,2673,Kepler-285 b,2754.0,2.36 Earths,15.152,2014,Super Earth,1.34 x Earth,0.036 AU,2.6 days,0.0,Kepler-284,Transit,,,19h32m35.16s,293.146491,+47d43m46.7s,5615.0,,0.81
2674,2674,Kepler-285 c,2754.0,1.46 Earths,15.152,2014,Super Earth,1.12 x Earth,0.064 AU,6.2 days,0.0,Kepler-284,Transit,,,19h32m35.16s,293.146491,+47d43m46.7s,5615.0,,0.81
2675,2675,Kepler-286 b,4132.0,2.07 Earths,15.545,2014,Super Earth,1.24 x Earth,0.027 AU,1.8 days,0.0,Kepler-285,Transit,,,19h25m33.82s,291.390905,+48d03m56.2s,5411.0,,0.81
2676,2676,Kepler-286 c,4132.0,2.45 Earths,15.545,2014,Super Earth,1.37 x Earth,0.042 AU,3.5 days,0.0,Kepler-285,Transit,,,19h25m33.82s,291.390905,+48d03m56.2s,5411.0,,0.81
2677,2677,Kepler-286 d,4132.0,2.33 Earths,15.545,2014,Super Earth,1.33 x Earth,0.061 AU,5.9 days,0.0,Kepler-286,Transit,,,19h22m42.27s,290.676145,+48d17m39.4s,5580.0,,0.86
2678,2678,Kepler-286 e,4132.0,3.78 Earths,15.545,2014,Super Earth,1.77 x Earth,0.176 AU,29.2 days,0.0,Kepler-286,Transit,,,19h22m42.27s,290.676145,+48d17m39.4s,5580.0,,0.86
2679,2679,Kepler-287 b,2793.0,6.04 Earths,14.744,2014,Neptune-like,0.208 x Jupiter,0.145 AU,20.3 days,0.0,Kepler-286,Transit,,,19h22m42.27s,290.676145,+48d17m39.4s,5580.0,,0.86
2680,2680,Kepler-287 c,2793.0,10.7 Earths,14.744,2014,Neptune-like,0.291 x Jupiter,0.246 AU,44.9 days,0.0,Kepler-286,Transit,,,19h22m42.27s,290.676145,+48d17m39.4s,5580.0,,0.86
2681,2681,Kepler-288 b,4033.0,3.43 Earths,15.152,2014,Super Earth,1.67 x Earth,0.065 AU,6.1 days,0.0,Kepler-287,Transit,,,19h23m42.59s,290.927458,+48d26m36.8s,5806.0,,1.03
2682,2682,Kepler-288 c,4033.0,8.5 Earths,15.152,2014,Neptune-like,0.254 x Jupiter,0.14 AU,19.3 days,0.0,Kepler-287,Transit,,,19h23m42.59s,290.927458,+48d26m36.8s,5806.0,,1.03
2683,2683,Kepler-288 d,4033.0,7.61 Earths,15.152,2014,Neptune-like,0.238 x Jupiter,0.287 AU,56.6 days,0.0,Kepler-288,Transit,,,19h15m39.94s,288.916426,+39d35m41.0s,5918.0,,1.09
2684,2684,Kepler-289 b,2283.0,7.3 Earths,13.963,2014,Super Earth,2.15 x Earth,0.21 AU,34.5 days,0.0,Kepler-288,Transit,,,19h15m39.94s,288.916426,+39d35m41.0s,5918.0,,1.09
2685,2685,Kepler-289 c,2283.0,0.42 Jupiters,13.963,2014,Gas Giant,1.034 x Jupiter,0.51 AU,125.9 days,0.0,Kepler-288,Transit,,,19h15m39.94s,288.916426,+39d35m41.0s,5918.0,,1.09
2686,2686,Kepler-289 d,2283.0,4 Earths,13.963,2014,Neptune-like,0.239 x Jupiter,0.33 AU,66.1 days,0.0,Kepler-289,Transit,89.59,4.1,19h49m51.68s,297.465344,+42d52m58.3s,5990.0,1.08,1.0
2687,2687,Kepler-28 b,1448.0,1.51 Jupiters,15.026,2011,Neptune-like,0.321 x Jupiter,0.062 AU,5.9 days,0.0,Kepler-289,Transit,89.794,0.47,19h49m51.68s,297.465344,+42d52m58.3s,5990.0,1.08,1.0
2688,2688,Kepler-28 c,1448.0,1.36 Jupiters,15.026,2011,Neptune-like,0.303 x Jupiter,0.081 AU,9 days,0.0,Kepler-289,Transit,89.73,1.2,19h49m51.68s,297.465344,+42d52m58.3s,5990.0,1.08,1.0
2689,2689,Kepler-290 b,2311.0,5.69 Earths,15.565,2014,Neptune-like,0.201 x Jupiter,0.11 AU,14.6 days,0.0,Kepler-29,Transit,89.13,1.65,19h53m23.60s,298.348324,+47d29m28.4s,5378.0,0.76,0.73
2690,2690,Kepler-290 c,2311.0,7.75 Earths,15.565,2014,Neptune-like,0.241 x Jupiter,0.205 AU,36.8 days,0.0,Kepler-29,Transit,,1.91,19h53m23.60s,298.348324,+47d29m28.4s,5378.0,0.76,0.73
2691,2691,Kepler-291 b,6147.0,5.31 Earths,15.898,2014,Neptune-like,2.16 x Earth,0.047 AU,3.5 days,0.0,Kepler-290,Transit,,,19h05m38.40s,286.409984,+42d40m53.6s,5147.0,,0.74
2692,2692,Kepler-291 c,6147.0,4.19 Earths,15.898,2014,Super Earth,1.88 x Earth,0.065 AU,5.7 days,0.0,Kepler-290,Transit,,,19h05m38.40s,286.409984,+42d40m53.6s,5147.0,,0.74
2693,2693,Kepler-292 b,3547.0,2.3 Earths,15.942,2014,Super Earth,1.32 x Earth,0.035 AU,2.6 days,0.0,Kepler-291,Transit,,,19h11m39.93s,287.916357,+42d26m14.3s,6002.0,,1.02
2694,2694,Kepler-292 c,3547.0,2.76 Earths,15.942,2014,Super Earth,1.47 x Earth,0.045 AU,3.7 days,0.0,Kepler-291,Transit,,,19h11m39.93s,287.916357,+42d26m14.3s,6002.0,,1.02
2695,2695,Kepler-292 d,3547.0,5.6 Earths,15.942,2014,Neptune-like,2.23 x Earth,0.068 AU,7.1 days,0.0,Kepler-292,Transit,,,19h43m03.87s,295.766145,+42d25m27.4s,5299.0,,0.83
2696,2696,Kepler-292 e,3547.0,7.61 Earths,15.942,2014,Neptune-like,0.238 x Jupiter,0.097 AU,12 days,0.0,Kepler-292,Transit,,,19h43m03.87s,295.766145,+42d25m27.4s,5299.0,,0.83
2697,2697,Kepler-292 f,3547.0,6.12 Earths,15.942,2014,Neptune-like,0.21 x Jupiter,0.141 AU,20.8 days,0.0,Kepler-292,Transit,,,19h43m03.87s,295.766145,+42d25m27.4s,5299.0,,0.83
2698,2698,Kepler-293 b,3270.0,9.64 Earths,15.333,2014,Neptune-like,0.274 x Jupiter,0.144 AU,19.3 days,0.0,Kepler-292,Transit,,,19h43m03.87s,295.766145,+42d25m27.4s,5299.0,,0.83
2699,2699,Kepler-293 c,3270.0,14 Earths,15.333,2014,Neptune-like,0.342 x Jupiter,0.286 AU,54.2 days,0.0,Kepler-292,Transit,,,19h43m03.87s,295.766145,+42d25m27.4s,5299.0,,0.83
2700,2700,Kepler-294 b,4605.0,3.78 Earths,15.819,2014,Super Earth,1.77 x Earth,0.048 AU,3.7 days,0.0,Kepler-293,Transit,,,19h05m25.93s,286.358057,+42d24m23.4s,5804.0,,0.96
2701,2701,Kepler-294 c,4605.0,7.8 Earths,15.819,2014,Neptune-like,0.242 x Jupiter,0.071 AU,6.6 days,0.0,Kepler-293,Transit,,,19h05m25.93s,286.358057,+42d24m23.4s,5804.0,,0.96
2702,2702,Kepler-295 b,5830.0,1.98 Earths,14.433,2014,Super Earth,1.22 x Earth,0.099 AU,12.6 days,0.0,Kepler-294,Transit,,,19h09m34.08s,287.392009,+46d03m33.5s,5913.0,,0.98
2703,2703,Kepler-295 c,5830.0,1.71 Earths,14.433,2014,Super Earth,1.17 x Earth,0.142 AU,21.5 days,0.0,Kepler-294,Transit,,,19h09m34.08s,287.392009,+46d03m33.5s,5913.0,,0.98
2704,2704,Kepler-295 d,5830.0,2.42 Earths,14.433,2014,Super Earth,1.36 x Earth,0.192 AU,33.9 days,0.0,Kepler-295,Transit,,,19h01m23.00s,285.345843,+45d22m04.0s,5603.0,,0.9
2705,2705,Kepler-296 b,737.0,3.22 Earths,15.901,2014,Super Earth,1.61 x Earth,0.079 AU,10.9 days,< 0.33,Kepler-295,Transit,,,19h01m23.00s,285.345843,+45d22m04.0s,5603.0,,0.9
2706,2706,Kepler-296 c,737.0,4.66 Earths,15.901,2014,Neptune-like,2.0 x Earth,0.0521 AU,5.8 days,< 0.33,Kepler-295,Transit,,,19h01m23.00s,285.345843,+45d22m04.0s,5603.0,,0.9
2707,2707,Kepler-296 d,737.0,5.02 Earths,15.901,2014,Neptune-like,2.09 x Earth,0.118 AU,19.9 days,< 0.33,Kepler-296,Transit,,,19h06m09.60s,286.540008,+49d26m14.4s,3740.0,0.5,0.48
2708,2708,Kepler-296 e,737.0,2.96 Earths,15.901,2014,Super Earth,1.53 x Earth,0.169 AU,34.1 days,< 0.33,Kepler-296,Transit,,,19h06m09.60s,286.540008,+49d26m14.4s,3740.0,0.5,0.48
2709,2709,Kepler-296 f,737.0,3.89 Earths,15.901,2014,Super Earth,1.8 x Earth,0.255 AU,63.3 days,< 0.33,Kepler-296,Transit,,,19h06m09.60s,286.540008,+49d26m14.4s,3740.0,0.5,0.48
2710,2710,Kepler-297 b,2304.0,0.153 Jupiters,14.192,2014,Gas Giant,0.256 x Jupiter,0.217 AU,38.9 days,0.0,Kepler-296,Transit,,,19h06m09.60s,286.540008,+49d26m14.4s,3740.0,0.5,0.48
2711,2711,Kepler-297 c,2304.0,0.132 Jupiters,14.192,2014,Gas Giant,0.583 x Jupiter,0.336 AU,74.9 days,0.0,Kepler-296,Transit,,,19h06m09.60s,286.540008,+49d26m14.4s,3740.0,0.5,0.48
2712,2712,Kepler-298 b,1716.0,4.5 Earths,15.418,2014,Super Earth,1.96 x Earth,0.08 AU,10.5 days,0.0,Kepler-297,Transit,,,18h52m50.20s,283.209159,+48d46m39.5s,5619.0,,0.92
2713,2713,Kepler-298 c,1716.0,4.38 Earths,15.418,2014,Super Earth,1.93 x Earth,0.136 AU,22.9 days,0.0,Kepler-297,Transit,,,18h52m50.20s,283.209159,+48d46m39.5s,5619.0,,0.92
2714,2714,Kepler-298 d,1716.0,6.8 Earths,15.418,2014,Neptune-like,0.223 x Jupiter,0.305 AU,77.5 days,0.0,Kepler-298,Transit,,,18h52m09.55s,283.039792,+48d49m31.3s,4465.0,,0.58
2715,2715,Kepler-299 b,3539.0,2.3 Earths,15.01,2014,Super Earth,1.32 x Earth,0.04 AU,2.9 days,0.0,Kepler-298,Transit,,,18h52m09.55s,283.039792,+48d49m31.3s,4465.0,,0.58
2716,2716,Kepler-299 c,3539.0,7.51 Earths,15.01,2014,Neptune-like,0.236 x Jupiter,0.07 AU,6.9 days,0.0,Kepler-298,Transit,,,18h52m09.55s,283.039792,+48d49m31.3s,4465.0,,0.58
2717,2717,Kepler-299 d,3539.0,4.12 Earths,15.01,2014,Super Earth,1.86 x Earth,0.118 AU,15.1 days,0.0,Kepler-299,Transit,,,18h52m49.67s,283.206964,+48d34m49.8s,5617.0,,1.03
2718,2718,Kepler-299 e,3539.0,4.16 Earths,15.01,2014,Super Earth,1.87 x Earth,0.22 AU,38.3 days,0.0,Kepler-299,Transit,,,18h52m49.67s,283.206964,+48d34m49.8s,5617.0,,1.03
2719,2719,Kepler-29 b,2779.0,5 Earths,15.282,2011,Neptune-like,0.227 x Jupiter,0.09 AU,10.3 days,0.0,Kepler-299,Transit,,,18h52m49.67s,283.206964,+48d34m49.8s,5617.0,,1.03
2720,2720,Kepler-29 c,2779.0,4.5 Earths,15.282,2011,Neptune-like,0.209 x Jupiter,0.11 AU,13.3 days,0.0,Kepler-299,Transit,,,18h52m49.67s,283.206964,+48d34m49.8s,5617.0,,1.03
2721,2721,Kepler-300 b,3700.0,3.43 Earths,14.18,2014,Super Earth,1.67 x Earth,0.094 AU,10.4 days,0.0,Kepler-30,Transit,90.179,1.02,19h01m08.07s,285.283636,+38d56m50.2s,5498.0,0.99,0.95
2722,2722,Kepler-300 c,3700.0,5.69 Earths,14.18,2014,Neptune-like,0.201 x Jupiter,0.232 AU,40.7 days,0.0,Kepler-30,Transit,90.323,1.88,19h01m08.07s,285.283636,+38d56m50.2s,5498.0,0.99,0.95
2723,2723,Kepler-301 b,2395.0,2.39 Earths,14.274,2014,Super Earth,1.35 x Earth,0.036 AU,2.5 days,0.0,Kepler-30,Transit,89.841,0.19,19h01m08.07s,285.283636,+38d56m50.2s,5498.0,0.99,0.95
2724,2724,Kepler-301 c,2395.0,2.39 Earths,14.274,2014,Super Earth,1.35 x Earth,0.06 AU,5.4 days,0.0,Kepler-300,Transit,,,19h41m09.29s,295.288694,+48d35m59.0s,5986.0,,0.9
2725,2725,Kepler-301 d,2395.0,3.71 Earths,14.274,2014,Super Earth,1.75 x Earth,0.112 AU,13.8 days,0.0,Kepler-300,Transit,,,19h41m09.29s,295.288694,+48d35m59.0s,5986.0,,0.9
2726,2726,Kepler-302 b,4761.0,15.5 Earths,15.491,2014,Neptune-like,0.362 x Jupiter,0.193 AU,30.2 days,0.0,Kepler-301,Transit,,,18h55m55.91s,283.982968,+49d13m58.8s,5815.0,,0.9
2727,2727,Kepler-302 c,4761.0,Unknown,15.491,2014,Gas Giant,1.111 x Jupiter,0.503 AU,127.3 days,0.0,Kepler-301,Transit,,,18h55m55.91s,283.982968,+49d13m58.8s,5815.0,,0.9
2728,2728,Kepler-303 b,688.0,0.64 Earths,14.396,2014,Terrestrial,0.89 x Earth,0.024 AU,1.9 days,0.0,Kepler-301,Transit,,,18h55m55.91s,283.982968,+49d13m58.8s,5815.0,,0.9
2729,2729,Kepler-303 c,688.0,1.55 Earths,14.396,2014,Super Earth,1.14 x Earth,0.057 AU,7.1 days,0.0,Kepler-302,Transit,,,19h37m16.08s,294.316985,+43d37m45.6s,5740.0,,1.22
2730,2730,Kepler-304 b,1436.0,8.55 Earths,14.831,2014,Neptune-like,0.255 x Jupiter,0.039 AU,3.3 days,0.0,Kepler-302,Transit,,,19h37m16.08s,294.316985,+43d37m45.6s,5740.0,,1.22
2731,2731,Kepler-304 c,1436.0,5.35 Earths,14.831,2014,Neptune-like,2.17 x Earth,0.054 AU,5.3 days,0.0,Kepler-303,Transit,,,18h52m32.51s,283.135465,+43d39m25.4s,3944.0,,0.48
2732,2732,Kepler-304 d,1436.0,8 Earths,14.831,2014,Neptune-like,0.245 x Jupiter,0.08 AU,9.7 days,0.0,Kepler-303,Transit,,,18h52m32.51s,283.135465,+43d39m25.4s,3944.0,,0.48
2733,2733,Kepler-304 e,1436.0,1.87 Earths,14.831,2016,Super Earth,1.2 x Earth,Unknown,1.5 days,0.0,Kepler-304,Transit,,,19h37m46.02s,294.441763,+40d33m27.3s,4731.0,,0.69
2734,2734,Kepler-305 b,2902.0,10.5 Earths,15.766,2013,Neptune-like,0.321 x Jupiter,Unknown,5.5 days,0.0,Kepler-304,Transit,,,19h37m46.02s,294.441763,+40d33m27.3s,4731.0,,0.69
2735,2735,Kepler-305 c,2902.0,6 Earths,15.766,2013,Neptune-like,0.294 x Jupiter,Unknown,8.3 days,0.0,Kepler-304,Transit,,,19h37m46.02s,294.441763,+40d33m27.3s,4731.0,,0.69
2736,2736,Kepler-305 d,2902.0,9.1 Earths,15.766,2014,Neptune-like,0.242 x Jupiter,0.121 AU,16.7 days,0.0,Kepler-304,Transit,,,19h37m46.02s,294.441763,+40d33m27.3s,4731.0,,0.69
2737,2737,Kepler-305 e,2902.0,3.87 Earths,15.766,2020,Super Earth,1.794 x Earth,Unknown,3.2 days,0.0,Kepler-305,Transit,,,19h56m53.83s,299.224311,+40d20m35.5s,5100.0,,0.79
2738,2738,Kepler-306 b,2587.0,2.92 Earths,15.552,2014,Super Earth,1.52 x Earth,0.05 AU,4.6 days,0.0,Kepler-305,Transit,,,19h56m53.83s,299.224311,+40d20m35.5s,5100.0,,0.79
2739,2739,Kepler-306 c,2587.0,6.12 Earths,15.552,2014,Neptune-like,0.21 x Jupiter,0.067 AU,7.2 days,0.0,Kepler-305,Transit,,,19h56m53.83s,299.224311,+40d20m35.5s,5100.0,,0.79
2740,2740,Kepler-306 d,2587.0,6.66 Earths,15.552,2014,Neptune-like,0.22 x Jupiter,0.12 AU,17.3 days,0.0,Kepler-305,Transit,,,19h56m53.83s,299.224311,+40d20m35.5s,5100.0,,0.79
2741,2741,Kepler-306 e,2587.0,5.77 Earths,15.552,2014,Neptune-like,0.203 x Jupiter,0.227 AU,44.8 days,0.0,Kepler-306,Transit,,,19h14m09.28s,288.538671,+40d36m58.1s,4954.0,,0.72
2742,2742,Kepler-307 b,1909.0,7.44 Earths,14.056,2013,Neptune-like,0.217 x Jupiter,Unknown,10.4 days,0.0,Kepler-306,Transit,,,19h14m09.28s,288.538671,+40d36m58.1s,4954.0,,0.72
2743,2743,Kepler-307 c,1909.0,3.64 Earths,14.056,2013,Neptune-like,2.2 x Earth,Unknown,13.1 days,0.0,Kepler-306,Transit,,,19h14m09.28s,288.538671,+40d36m58.1s,4954.0,,0.72
2744,2744,Kepler-308 b,4516.0,5.14 Earths,15.851,2014,Neptune-like,2.12 x Earth,0.09 AU,9.7 days,0.0,Kepler-306,Transit,,,19h14m09.28s,288.538671,+40d36m58.1s,4954.0,,0.72
2745,2745,Kepler-308 c,4516.0,5.31 Earths,15.851,2014,Neptune-like,2.16 x Earth,0.123 AU,15.4 days,0.0,Kepler-307,Transit,,2.62,19h51m10.83s,297.795132,+40d25m03.7s,5367.0,0.91,0.81
2746,2746,Kepler-309 b,1805.0,3.05 Earths,15.126,2014,Super Earth,1.56 x Earth,0.059 AU,5.9 days,0.0,Kepler-307,Transit,,1.74,19h51m10.83s,297.795132,+40d25m03.7s,5367.0,0.91,0.81
2747,2747,Kepler-309 c,1805.0,6.85 Earths,15.126,2014,Neptune-like,0.224 x Jupiter,0.401 AU,105.4 days,0.0,Kepler-308,Transit,,,19h43m08.44s,295.785154,+40d26m22.4s,5895.0,,0.94
2748,2748,Kepler-30 b,3061.0,11.3 Earths,15.376,2012,Neptune-like,0.348 x Jupiter,0.18 AU,29.3 days,0.04,Kepler-308,Transit,,,19h43m08.44s,295.785154,+40d26m22.4s,5895.0,,0.94
2749,2749,Kepler-30 c,3061.0,2.01 Jupiters,15.376,2012,Gas Giant,1.097 x Jupiter,0.3 AU,60.3 days,0.01,Kepler-309,Transit,,,19h50m02.36s,297.509851,+46d57m40.6s,4713.0,,0.72
2750,2750,Kepler-30 d,3061.0,23.1 Earths,15.376,2012,Neptune-like,0.785 x Jupiter,0.5 AU,143.3 days,0.02,Kepler-309,Transit,,,19h50m02.36s,297.509851,+46d57m40.6s,4713.0,,0.72
2751,2751,Kepler-310 b,1999.0,1.81 Earths,14.265,2014,Super Earth,1.19 x Earth,0.111 AU,13.9 days,0.0,Kepler-31,Transit,,,19h36m05.52s,294.023014,+45d51m11.1s,6340.0,1.21,1.22
2752,2752,Kepler-310 c,1999.0,11.4 Earths,14.265,2014,Neptune-like,0.302 x Jupiter,0.281 AU,56.5 days,0.0,Kepler-31,Transit,,,19h36m05.52s,294.023014,+45d51m11.1s,6340.0,1.21,1.22
2753,2753,Kepler-310 d,1999.0,7 Earths,14.265,2014,Super Earth,0.22 x Jupiter,0.392 AU,92.9 days,0.0,Kepler-31,Transit,,,19h36m05.52s,294.023014,+45d51m11.1s,6340.0,1.21,1.22
2754,2754,Kepler-311 b,2598.0,3.53 Earths,13.754,2014,Super Earth,1.7 x Earth,0.087 AU,9.2 days,0.0,Kepler-310,Transit,,,19h15m21.45s,288.839363,+46d59m12.3s,5797.0,,0.88
2755,2755,Kepler-311 c,2598.0,2.63 Earths,13.754,2014,Super Earth,1.43 x Earth,0.145 AU,19.7 days,0.0,Kepler-310,Transit,,,19h15m21.45s,288.839363,+46d59m12.3s,5797.0,,0.88
2756,2756,Kepler-312 b,2663.0,2.21 Earths,12.921,2014,Super Earth,1.29 x Earth,0.031 AU,1.8 days,0.0,Kepler-310,Transit,,,19h15m21.45s,288.839363,+46d59m12.3s,5797.0,,0.88
2757,2757,Kepler-312 c,2663.0,10.1 Earths,12.921,2014,Neptune-like,0.281 x Jupiter,0.153 AU,19.7 days,0.0,Kepler-311,Transit,,,18h48m14.71s,282.06129,+47d05m07.8s,5905.0,,1.19
2758,2758,Kepler-313 b,3521.0,6.94 Earths,14.111,2014,Neptune-like,0.226 x Jupiter,0.125 AU,15 days,0.0,Kepler-311,Transit,,,18h48m14.71s,282.06129,+47d05m07.8s,5905.0,,1.19
2759,2759,Kepler-313 c,3521.0,7.13 Earths,14.111,2014,Neptune-like,0.229 x Jupiter,0.208 AU,32.3 days,0.0,Kepler-312,Transit,,,19h53m34.99s,298.395772,+42d27m35.1s,6115.0,,1.47
2760,2760,Kepler-314 b,884.0,0.498 Earths,12.523,2014,Terrestrial,0.83 x Earth,0.035 AU,2.5 days,0.0,Kepler-312,Transit,,,19h53m34.99s,298.395772,+42d27m35.1s,6115.0,,1.47
2761,2761,Kepler-314 c,884.0,8.75 Earths,12.523,2014,Neptune-like,0.259 x Jupiter,0.064 AU,6 days,0.0,Kepler-313,Transit,,,19h53m10.78s,298.294935,+48d46m31.7s,5727.0,,1.54
2762,2762,Kepler-315 b,3913.0,13.7 Earths,15.289,2014,Neptune-like,0.336 x Jupiter,0.402 AU,96.1 days,0.0,Kepler-313,Transit,,,19h53m10.78s,298.294935,+48d46m31.7s,5727.0,,1.54
2763,2763,Kepler-315 c,3913.0,16.1 Earths,15.289,2014,Neptune-like,0.37 x Jupiter,0.791 AU,265.5 days,0.0,Kepler-314,Transit,,,19h38m41.79s,294.674114,+42d04m32.1s,5378.0,,0.95
2764,2764,Kepler-316 b,1270.0,1.2 Earths,15.194,2014,Super Earth,1.06 x Earth,0.027 AU,2.2 days,0.0,Kepler-314,Transit,,,19h38m41.79s,294.674114,+42d04m32.1s,5378.0,,0.95
2765,2765,Kepler-316 c,1270.0,1.65 Earths,15.194,2014,Super Earth,1.16 x Earth,0.058 AU,6.8 days,0.0,Kepler-315,Transit,,,19h52m05.54s,298.023104,+43d21m48.7s,5796.0,,1.04
2766,2766,Kepler-317 b,3151.0,0.345 Jupiters,15.457,2014,Super Earth,2.09 x Earth,0.061 AU,5.5 days,0.0,Kepler-315,Transit,,,19h52m05.54s,298.023104,+43d21m48.7s,5796.0,,1.04
2767,2767,Kepler-317 c,3151.0,3.61 Earths,15.457,2014,Super Earth,1.72 x Earth,0.083 AU,8.8 days,0.0,Kepler-316,Transit,,,19h23m18.25s,290.826023,+44d11m02.8s,4204.0,,0.52
2768,2768,Kepler-318 b,1618.0,19.9 Earths,13.281,2014,Neptune-like,0.42 x Jupiter,0.056 AU,4.7 days,0.0,Kepler-316,Transit,,,19h23m18.25s,290.826023,+44d11m02.8s,4204.0,,0.52
2769,2769,Kepler-318 c,1618.0,13.1 Earths,13.281,2014,Neptune-like,0.328 x Jupiter,0.105 AU,11.8 days,0.0,Kepler-317,Transit,,,19h39m46.53s,294.943885,+39d01m55.4s,5497.0,,0.94
2770,2770,Kepler-319 b,1666.0,3.29 Earths,13.791,2014,Super Earth,1.63 x Earth,0.051 AU,4.4 days,0.0,Kepler-317,Transit,,,19h39m46.53s,294.943885,+39d01m55.4s,5497.0,,0.94
2771,2771,Kepler-319 c,1666.0,7.41 Earths,13.791,2014,Neptune-like,0.235 x Jupiter,0.069 AU,6.9 days,0.0,Kepler-318,Transit,,,19h53m55.88s,298.482828,+46d47m37.0s,5746.0,,1.19
2772,2772,Kepler-319 d,1666.0,5.86 Earths,13.791,2014,Neptune-like,0.204 x Jupiter,0.191 AU,31.8 days,0.0,Kepler-318,Transit,,,19h53m55.88s,298.482828,+46d47m37.0s,5746.0,,1.19
2773,2773,Kepler-31 b,5701.0,25.9 Earths,15.224,2011,Neptune-like,0.491 x Jupiter,0.16 AU,20.9 days,0.0,Kepler-319,Transit,,,19h15m14.87s,288.811943,+39d46m14.4s,5526.0,,0.9
2774,2774,Kepler-31 c,5701.0,4.7 Jupiters,15.224,2011,Gas Giant,0.473 x Jupiter,0.26 AU,42.6 days,0.0,Kepler-319,Transit,,,19h15m14.87s,288.811943,+39d46m14.4s,5526.0,,0.9
2775,2775,Kepler-31 d,5701.0,6.8 Jupiters,15.224,2014,Gas Giant,0.348 x Jupiter,0.4 AU,87.6 days,0.0,Kepler-319,Transit,,,19h15m14.87s,288.811943,+39d46m14.4s,5526.0,,0.9
2776,2776,Kepler-320 b,2762.0,1.55 Earths,13.434,2014,Super Earth,1.14 x Earth,0.085 AU,8.4 days,0.0,Kepler-32,Transit,,,19h51m22.18s,297.842398,+46d34m27.4s,3900.0,0.58,0.53
2777,2777,Kepler-320 c,2762.0,2.45 Earths,13.434,2014,Super Earth,1.37 x Earth,0.142 AU,17.9 days,0.0,Kepler-32,Transit,,,19h51m22.18s,297.842398,+46d34m27.4s,3900.0,0.58,0.53
2778,2778,Kepler-321 b,1268.0,3.78 Earths,12.755,2014,Super Earth,1.77 x Earth,0.057 AU,4.9 days,0.0,Kepler-32,Transit,,,19h51m22.18s,297.842398,+46d34m27.4s,3900.0,0.58,0.53
2779,2779,Kepler-321 c,1268.0,5.99 Earths,12.755,2014,Neptune-like,0.207 x Jupiter,0.11 AU,13.1 days,0.0,Kepler-32,Transit,,,19h51m22.18s,297.842398,+46d34m27.4s,3900.0,0.58,0.53
